,words,counts
1792,separate,1
1793,originality,1
1794,johnny,1
1795,carson,1
1796,frankie,1
1797,crocker,1
1798,stereo,1
1799,holy,1
1800,ghost,1
1801,captain,1
1802,whose,1
1803,perry,1
1804,mason,1
1805,farrah,1
1806,fawcett,1
1807,bargain,1
1808,map,1
1809,fix,1
1810,toward,1
1811,lovelove,1
1812,tag,1
1813,jigjigjigglin,1
1814,chief,1
1815,brief,1
1816,horse,1
1817,seville,1
1818,hall,1
1819,jesse,1
1820,sir,1
1821,medicine,1
1822,vibe,1
1823,fuss,1
1824,agree,1
1825,teepee,1
1826,aside,1
1827,powwow,1
1828,maize,1
1829,hippacoppadippacoppa,1
1830,betcha,1
1831,request,1
1832,mocassins,1
1833,mask,1
1834,mash,1
1835,clappin,1
1836,signal,1
1837,matter,1
1838,highpost,1
1839,fancy,1
1840,rose,1
1841,troop,1
1842,trooper,1
1843,aim,1
1844,ddollars,1
1845,discover,1
1846,lo,1
1847,jackie,1
1848,human,1
1849,homework,1
1850,teacher,1
1851,hypocrite,1
1852,porno,1
1853,mag,1
1854,aw,1
1855,beastie,1
1856,near,1
1857,match,1
1858,secretly,1
1859,alter,1
1860,ancient,1
1861,melt,1
1862,sadaharu,1
1863,cushman,1
1864,foolery,1
1865,woolery,1
1866,grand,1
1867,canyon,1
1868,female,1
1869,companion,1
1870,basso,1
1871,moccasin,1
1872,bib,1
1873,peelin,1
1874,appeal,1
1875,strain,1
1876,ceil,1
1877,allknowing,1
1878,goodlooking,1
1879,welcome,1
1880,potter,1
1881,carpet,1
1882,apartment,1
1883,gab,1
1884,crab,1
1885,educate,1
1886,yep,1
1887,chachi,1
1888,adam,1
1889,adamant,1
1890,sassoons,1
1891,coupe,1
1892,ville,1
1893,zootie,1
1894,flock,1
1895,hive,1
1896,tooth,1
1897,hardcore,1
1898,vincent,1
1899,van,1
1900,gogh,1
1901,mail,1
1902,damp,1
1903,stinkin,1
1904,trash,1
1905,weight,1
1906,per,1
1907,urls,1
1908,beatnik,1
1909,sock,1
1910,passionate,1
1911,nasty,1
1912,relationship,1
1913,spread,1
1914,teddy,1
1915,blizzard,1
1916,pocket,1
1917,ay,1
1918,ted,1
1919,wo,1
1920,jim,1
1921,solo,1
1922,freddy,1
1923,ec,1
1924,uncle,1
1925,sam,1
1926,digit,1
1927,routine,1
1928,suspicious,1
1929,pudding,1
1930,delicious,1
1931,sneaky,1
1932,sneak,1
1933,lick,1
1934,dedicate,1
1935,lunch,1
1936,goddamn,1
1937,english,1
1938,n,1
1939,hamper,1
1940,wink,1
1941,bandit,1
1942,redhanded,1
1943,grant,1
1944,defrost,1
1945,ridiculous,1
1946,ow,1
1947,bababy,1
1948,babypop,1
1949,command,1
1950,spell,1
1951,ey,1
1952,infatuation,1
1953,stylish,1
1954,delay,1
1955,anyhow,1
1956,guest,1
1957,chow,1
1958,mein,1
1959,philip,1
1960,lassie,1
1961,elvis,1
1962,fleeting,1
1963,reveal,1
1964,cure,1
1965,pretzel,1
1966,cancer,1
1967,moscow,1
1968,march,1
1969,cancan,1
1970,maxim,1
1971,tan,1
1972,flo,1
1973,debt,1
1974,dizzy,1
1975,clark,1
1976,kent,1
1977,roach,1
1978,tent,1
1979,duckin,1
1980,quiet,1
1981,nuttin,1
1982,stuntin,1
1983,road,1
1984,heel,1
1985,fail,1
1986,pub,1
1987,scheme,1
1988,cell,1
1989,hurry,1
1990,cherry,1
1991,blueberry,1
1992,prairie,1
1993,scary,1
1994,spring,1
1995,strike,1
1996,midnight,1
1997,candlelight,1
1998,cheap,1
1999,highway,1
2000,moon,1
2001,disappear,1
2002,shed,1
2003,velvet,1
2004,splash,1
2005,sunlight,1
2006,draw,1
2007,lace,1
2008,thrust,1
2009,robin,1
2010,unheard,1
2011,produce,1
2012,echo,1
2013,volcano,1
2014,lib,1
2015,loud,1
2016,libs,1
2017,church,1
2018,mmm,1
2019,tilt,1
2020,mca,1
2021,chan,1
2022,moët,1
2023,china,1
2024,wherever,1
2025,castle,1
2026,brooklyn,1
2027,dwell,1
2028,anytime,1
2029,spanish,1
2030,sipsip,1
2031,liplip,1
2032,sip,1
2033,dry,1
2034,martini,1
2035,smack,1
2036,stool,1
2037,beef,1
2038,pulp,1
2039,reel,1
2040,defdef,1
2041,girlsgirls,1
2042,trance,1
2043,advance,1
2044,ffffff,1
2045,warn,1
2046,waste,1
2047,illusion,1
2048,evil,1
2049,cartoon,1
2050,physical,1
2051,confusion,1
2052,dribble,1
2053,court,1
2054,moses,1
2055,malone,1
2056,duck,1
2057,alleytop,1
2058,pickandroll,1
2059,giveandgo,1
2060,mister,1
2061,tiny,1
2062,earl,1
2063,bernard,1
2064,kareem,1
2065,clade,1
2066,barry,1
2067,pistol,1
2068,player,1
2069,isaiah,1
2070,iceman,1
2071,chalk,1
2072,dantley,1
2073,wilkins,1
2074,ralph,1
2075,sampson,1
2076,russell,1
2077,junk,1
2078,dawkins,1
2079,celtics,1
2080,backtoback,1
2081,willis,1
2082,reed,1
2083,nba,1
2084,forward,1
2085,guard,1
2086,bubblegum,1
2087,oneonone,1
2088,iz,1
2089,nightmare,1
2090,psychopath,1
2091,jungle,1
2092,gangster,1
2093,firecracker,1
2094,vendetta,1
2095,shotgun,1
2096,scatter,1
2097,multiply,1
2098,rid,1
2099,joke,1
2100,disown,1
2101,assistance,1
2102,social,1
2103,persistence,1
2104,fist,1
2105,knife,1
2106,insanity,1
2107,profanity,1
2108,religion,1
2109,banner,1
2110,ghetto,1
2111,saggin,1
2112,braid,1
2113,knowledge,1
2114,remorse,1
2115,square,1
2116,beware,1
2117,revenge,1
2118,homicide,1
2119,binge,1
2120,giant,1
2121,police,1
2122,defiant,1
2123,family,1
2124,error,1
2125,psychoanalyze,1
2126,diagnosis,1
2127,brutally,1
2128,define,1
2129,cross,1
2130,maze,1
2131,though,1
2132,smart,1
2133,survive,1
2134,limo,1
2135,cellular,1
2136,mg,1
2137,kit,1
2138,grip,1
2139,series,1
2140,alpine,1
2141,volume,1
2142,drum,1
2143,dumb,1
2144,jr,1
2145,wing,1
2146,seattle,1
2147,jackson,1
2148,strip,1
2149,limb,1
2150,tv,1
2151,martin,1
2152,luther,1
2153,ahead,1
2154,criminal,1
2155,teenage,1
2156,larry,1
2157,estate,1
2158,investor,1
2159,skinny,1
2160,union,1
2161,kevin,1
2162,silk,1
2163,college,1
2164,trunk,1
2165,hood,1
2166,muffler,1
2167,suspension,1
2168,mixalots,1
2169,mexican,1
2170,rich,1
2171,flaunt,1
2172,burger,1
2173,crew,1
2174,skeezer,1
2175,lb,1
2176,spray,1
2177,mace,1
2178,tudes,1
2179,japan,1
2180,eighteen,1
2181,brazil,1
2182,borrow,1
2183,yesterday,1
2184,owwwww,1
2185,screen,1
2186,wallet,1
2187,folk,1
2188,perfect,1
2189,promise,1
2190,coach,1
2191,grill,1
2192,ahsomebody,1
2193,yooooo,1
2194,arock,1
2195,key,1
2196,moth,1
2197,harm,1
2198,charm,1
2199,jivin,1
2200,tnt,1
2201,dynamite,1
2202,capricorn,1
2203,youme,1
2204,yoooo,1
2205,pill,1
2206,hahahahahaa,1
2207,chickspow,1
2208,rate,1
2209,lightning,1
2210,transportation,1
2211,page,1
2212,various,1
2213,wooooooooooooooooooooooooeeeeeeeeeeeeee,1
2214,ahashashashaa,1
2215,woodhas,1
2216,rrrrh,1
2217,rrrrrrrrrrrrrrrrah,1
2218,ello,1
2219,ahahahahhahas,1
2220,disturb,1
2221,mislead,1
2222,brick,1
2223,defend,1
2224,silence,1
2225,shelter,1
2226,lastly,1
2227,mend,1
2228,honestly,1
2229,weekend,1
2230,introduce,1
2231,liar,1
2232,mall,1
2233,adjust,1
2234,hopefully,1
2235,journey,1
2236,shindig,1
2237,luscious,1
2238,frame,1
2239,chauffeur,1
2240,cling,1
2241,local,1
2242,discotheque,1
2243,tone,1
2244,holder,1
2245,hasta,1
2246,vista,1
2247,downtown,1
2248,convent,1
2249,upbeat,1
2250,spoil,1
2251,dye,1
2252,nah,1
2253,yard,1
2254,terrorize,1
2255,idolize,1
2256,unless,1
2257,prefer,1
2258,bodyslam,1
2259,snap,1
2260,beatdown,1
2261,accommodate,1
2262,bumrushed,1
2263,theo,1
2264,tony,1
2265,milton,1
2266,sluggo,1
2267,chillion,1
2268,dob,1
2269,reggie,1
2270,sidney,1
2271,derrick,1
2272,sean,1
2273,sire,1
2274,bless,1
2275,peter,1
2276,pork,1
2277,chop,1
2278,el,1
2279,dorado,1
2280,george,1
2281,mercy,1
2282,lee,1
2283,philly,1
2284,phil,1
2285,kv,1
2286,steve,1
2287,fi,1
2288,baroni,1
2289,hunt,1
2290,heheheheheheee,1
2291,vacation,1
2292,surfboard,1
2293,galore,1
2294,within,1
2295,wipeout,1
2296,backseat,1
2297,undercover,1
2298,muffin,1
2299,cheerleader,1
2300,breeder,1
2301,cousin,1
2302,classy,1
2303,sassy,1
2304,gym,1
2305,neighbor,1
2306,favor,1
2307,mm,1
2308,halfnaked,1
2309,morgan,1
2310,threat,1
2311,silly,1
2312,belt,1
2313,waist,1
2314,awful,1
2315,witness,1
2316,balance,1
2317,rude,1
2318,motion,1
2319,encore,1
2320,improve,1
2321,stack,1
2322,chubbys,1
2323,pause,1
2324,prince,1
2325,marie,1
2326,dee,1
2327,bbeat,1
2328,buffy,1
2329,muscle,1
2330,coil,1
2331,buff,1
2332,limbo,1
2333,england,1
2334,holland,1
2335,germany,1
2336,europe,1
2337,minin,1
2338,business,1
2339,lickin,1
2340,dude,1
2341,menu,1
2342,quarter,1
2343,ticket,1
2344,row,1
2345,snack,1
2346,doc,1
2347,touchdown,1
2348,skunk,1
2349,bacardi,1
2350,breath,1
2351,stance,1
2352,salty,1
2353,proceed,1
2354,co,1
2355,mood,1
